YT_ID Start_Time
HreW_JqW2p8 3385
HreW_JqW2p8 2873
DuXH58bbA7o 113
aieThfuvmtY 284
iK273cJvPwc 489
3IypvYpemWc 134
x6CC3bPhNHQ 2
KhtvLv0LuBY 112
_VxxVArGqgo 345
rbN4TDts0V0 45
LVKEZkWmGZQ 1486
nu-3GRyfRjg 1356
n1ATyehl17g 202
RslBmZWCxi4 294
MBOU6Vas6Bo 284
ne6vsZOFAkE 285
PnH4TzziaYU 1006
qENf-7PHol4 1247
wx_DiRTHcDc 2121
mbBSsSL8c9M 765
sYg2mOizdZI 32389
GedgfeJ1Zas 633
7NGExT9cPKA 118
J54a-qyH3dA 2070
1qJx5XEzW0o 452
vddzJBJr-q0 228
AZVWoH51U6Y 147
WZtiKhC6Ilw 681
DuXH58bbA7o 182
shaG1tgt2fY 588
pRSB9FpQpnE 363
j24tkkGZt58 2130
EgXG-rCvCT8 1581
sYg2mOizdZI 27774
uS_PZHidou4 273
T3MIJvUGqZY 2111
T3MIJvUGqZY 205
2gYycOfT5mA 7930
dMYhXvXvQNI 3371
_65lEmHZ3hQ 695
Qhf-aeIt8Xs 458
45GX5VB6Fxs 77
YwCBw7cPOAY 1784
IWLEuDxkcv4 5024
eGi-XXIynEg 1074
Bc1X8fPVogA 7640
sYg2mOizdZI 30137
PDoUv27_BVg 124
Jydw47-vGFE 554
j24tkkGZt58 4505
B6mLjgn2tAw 2409
6Pw2-drxSSA 191
SwdEAhjvXcA 51
TiPszBaCX_0 1939
SdGCX2H-_Uk 117
55GPK7qyKGg 1066
pQ2q6tQyHXc 289
BwRIY-R8yY8 156
5g8UsTKizbM 3212
T3MIJvUGqZY 569
4Fs9TruppV8 331
YnjCKCSvy3k 1519
Pud2WnmJtJc 473
sYg2mOizdZI 11761
vtHqobULN6I 4244
vtHqobULN6I 4402
LVKEZkWmGZQ 1123
_vtqcgD7nks 54
2HiF7eW9cVU 276
F2A4smamni4 8
NHAH3OXwQvA 53
5g8UsTKizbM 94
ebTBo4v6Ct8 180
sYg2mOizdZI 22050
1qJx5XEzW0o 463
Pud2WnmJtJc 340
866j-XIZmjg 23
O4DmY7pifI8 54
mV0d8MsZwK0 597
j24tkkGZt58 3358
XZC8YEUt5RU 62
LMoszBdVXN4 157
rIA34K_zQow 3670
qG_uKfmBAtk 835
MzcdEI-tSUc 661
P9iH8NvaUXw 1201
lH0C8ALF-cQ 120
-qL66E1G7KY 47
sYg2mOizdZI 18573
jT-VXQyvlTw 40
vAClSdedE1w 463
9tVS2fBBSS4 2554
gsnxau8cyVc 119
BigJ9LPLEcg 240
nx_dNjSb7HI 979
yaVGpNiWiaY 643
tcz9Mzzm1p4 1031
sYg2mOizdZI 22073
_74aGilhTGU 1897
qZkGmCidn50 514
h6T1Uxgykr4 1865
sYg2mOizdZI 17289
J54a-qyH3dA 2153
-pH6dVLStmM 66
4Fs9TruppV8 208
ck4C0EYY9A8 2704
ifurLY3mRF4 101
Su_b25Y5NUs 169
mtxCV7jPC40 120
h4aqJOfFLvA 1849
sYg2mOizdZI 15012
ObuCjLo8fYc 9818
cKyxhGdD67o 166
sYg2mOizdZI 16378
EgXG-rCvCT8 73
IuC_u7HkA-E 1853
GkC5Z9P6z00 2599
yoyJAb8hXkw 807
qD-shAzTFsU 403
69Aw5PC1h4Y 101
9SNt5luwwsU 265
IWLEuDxkcv4 3484
sYg2mOizdZI 22845
AaIkC0dSeZM 22
5g8UsTKizbM 2062
2dOWlyiRNPw 652
s3BqZbHEk14 306
Bc1X8fPVogA 2885
NPXaAtZuQiA 224
dMKubtqFFlc 831
hkixD64785U 460
kqNtLrkvTwc 1386
o8jZK2DfQPg 1251
YwCBw7cPOAY 5178
WjHjGTWFmYQ 117
UsYtt2zjq5Q 2011
1DK_vTrhaCM 4431
sYg2mOizdZI 12640
dCkbz2kDsao 1386
48rN7llQrxU 5364
KgcTz4C31SM 1196
_QKFLNExcJQ 1705
XW8-t3Dk898 303
PBflYfH219w 63
CGB2ZoVDiQk 207
ne6vsZOFAkE 821
sEjWE04kXB0 44
akP3BNqwCIE 169
ur0Z8C9f1Qw 247
ONwWgyOc7Ok 658
GnEWtqSidOc 263
Jw7bC8NuqKw 163
sYg2mOizdZI 28125
Bvu9m__ZX60 81
sYg2mOizdZI 33115
n0PvJiIn6kM 372
sYg2mOizdZI 29876
ck4C0EYY9A8 661
iuFCH0dognE 108
w3sz4OSY7II 1001
BvG7Ykm39_0 939
6tAbmpe1OL4 538
dwNRoe2dqJs 70
U1LRGt0LaFg 82
B19UIiTfdq4 103
sYg2mOizdZI 10858
XSHyjoU5RDc 16
HK-eDj5gdPk 282
bKY5Afa3huI 222
j24tkkGZt58 2917
j24tkkGZt58 3043
sYg2mOizdZI 27760
PKY98N8ffnI 1447
5g8UsTKizbM 1997
SfHvtmwXx3o 534
sYg2mOizdZI 21949
pKlMC33Owl8 548
fzbeRpAK7X8 293
sYg2mOizdZI 34905
tcz9Mzzm1p4 3049
PKY98N8ffnI 2288
ObuCjLo8fYc 2199
zWkfAEa8k60 984
vFhGK7vTdFo 292
DhC780htXOc 91
9JkW99c-j_o 189
tcz9Mzzm1p4 3551
sYg2mOizdZI 36563
szHgpgVzfMM 208
sYg2mOizdZI 33551
sYg2mOizdZI 9927
becFEU7sHJU 4277
XHAI-RdumDk 320
NCEaBXA_tzk 1127
vTRUrueC8-A 539
rC6VRxiWatc 162
dpWZVYRnhIw 1321
Bbs0Cuy_ozU 23
sYg2mOizdZI 17497
u4r-QzzmEsQ 1184
akP3BNqwCIE 179
208a2F0m13g 1085
S9w8HIDshPY 1028
Cw5lSnafVc4 235
YOzE4Kw55aY 370
ctgiOk2RtDw 398
sYg2mOizdZI 19674
3EXa2TXAxpY 29
dAMUnJqNWaw 332
sYg2mOizdZI 14036
Bvu9m__ZX60 262
tBABHIw5zlA 666
-TVsjPjniZk 21
w3sz4OSY7II 1772
sYg2mOizdZI 29327
dHQSYTSd6rQ 73
saFnDnZSSMs 149
di9VJhanyl4 290
eDW3hUdHG00 329
eFHttj7sy04 693
pnLYWSoKqF8 771
HZYperUFw_g 295
wrszAXHxZiQ 33
NHAH3OXwQvA 868
IWLEuDxkcv4 5434
2lqdbhgo-Y8 1509
00Eu5i2mTbw 106
Q2iVM-go4_g 191
5g8UsTKizbM 2108
2lqdbhgo-Y8 2014
shaG1tgt2fY 85
-_nhjmLeGYw 232
KKqelAobVOY 1346
9_iH0M9Ih1k 20
KOxPkbOUzV0 735
cy2wpzI9L80 57
Rt_8veO0X8Q 1196
Eg_SGvYgNp0 2741
S-B2wwTKE8I 291
48rN7llQrxU 3884
nu-3GRyfRjg 2694
QqMf0qWsCYM 633
sYg2mOizdZI 33965
734ttspelrc 1251
IWLEuDxkcv4 6334
_AV7iNbWyoY 3032
IuC_u7HkA-E 3476
6tAbmpe1OL4 196
sYg2mOizdZI 11043
YPjm8KaDTkQ 132
5jNAMtcSLhQ 113
aQjg0AYt868 105
PKY98N8ffnI 3680
nx_dNjSb7HI 577
DuXH58bbA7o 365
w3sz4OSY7II 1681
CEA_q7cKgMI 1501
aQjg0AYt868 115
sYg2mOizdZI 18598
sKqwSHAZgGY 725
ik0oolrd5Wc 2810
WhB7Id09JuQ 121
CsyKQPtO9Ig 81
nQxNSwEmM5s 251
f0Lalw5Q0xk 69
sYg2mOizdZI 36793
gnXzPlRdQBg 102
UsYtt2zjq5Q 1994
O0RPMhYs-1Q 348
mn3ZaG_i6y8 318
SMBo1ZlUOmY 490
4BZX_h5Dohk 683
sYg2mOizdZI 8853
2gYycOfT5mA 8450
ch1UGNF-8qA 348
samc7Y4r3fg 879
qWpImMW4DHI 981
yjMXOGgajHI 110
Zvk0OL_mubc 59
NHAH3OXwQvA 2021
sYg2mOizdZI 22502
7Ibq1H0mpxE 111
vaO2wyWO800 2174
7NGExT9cPKA 220
DRcH9vm_DBk 289
JaYgXWnHdNA 619
-n0gVvqM92w 203
48rN7llQrxU 1309
fBqz3SYDb2s 2925
sYg2mOizdZI 26291
Gq4Y4gL3zSg 96
YnjCKCSvy3k 2561
gzUVlpffsbE 810
NPXaAtZuQiA 557
OSNgXw-PfIo 29
S9w8HIDshPY 2719
B6mLjgn2tAw 207
gw5iqwdgWdM 330
XHAI-RdumDk 77
9JkW99c-j_o 960
YwCBw7cPOAY 6115
B_uymIqeiL4 351
Wq335aEQreA 468
pQ2q6tQyHXc 525
sYg2mOizdZI 7204
tcz9Mzzm1p4 3675
B8BK9x8_D60 829
QkiNPIqrNfw 666
qYjpcH57R70 245
dE4AIb3I0Ow 39
ewdxL8vmXoM 353
8DPlEPeQlYk 360
ck4C0EYY9A8 828
becFEU7sHJU 4659
qENf-7PHol4 3014
YwCBw7cPOAY 1530
sYg2mOizdZI 16956
t-7C1-laJ4M 72
sYg2mOizdZI 13435
qENf-7PHol4 1828
Ot2ZMHTKGMs 64
1DK_vTrhaCM 5128
sYg2mOizdZI 18450
36FVIM8Jd3k 54
sDZuOeRrbRk 598
jT-VXQyvlTw 271
vtHqobULN6I 4646
-ErSI9Rnnwo 988
sYg2mOizdZI 25857
eGi-XXIynEg 1967
Iq3kAZU3trs 123
Bc1X8fPVogA 5592
WTM_P2VhDE4 148
IWLEuDxkcv4 1519
voMBpyHf9QE 156
SJt7TIsw5kg 63
uRtzWu5pfpQ 112
2gYycOfT5mA 5080
Nu3Aub9ifes 204
nxgOEgD23tg 220
nu-3GRyfRjg 2344
sYg2mOizdZI 31195
93GPwmrTfBI 902
BWkDK1hhoz0 122
jWcNWrKj6yQ 726
uQHumRYHH-8 320
yaVGpNiWiaY 1154
hkixD64785U 704
2BhR-0jyYcc 793
IuC_u7HkA-E 2321
VdGS6I09l_8 2343
ck4C0EYY9A8 892
w4SYTN12zNo 41
0gPviE-JMbc 337
GVhSOeTOYag 1190
z15HgMkRuVU 439
Y-2vFjG-JyI 11
GivY6W4VBxY 358
sYg2mOizdZI 25005
KKYQqeWcjEo 1643
SAWvzNkFEsg 9
ouKm3NdV5YE 10037
z_y8cn6bSPE 178
Q45MTWBFwlY 121
2BhR-0jyYcc 406
dMYhXvXvQNI 223
cHR540MtyrU 2070
BvG7Ykm39_0 586
sYg2mOizdZI 35560
iK273cJvPwc 163
flDzcPXAVg4 213
KUtWar2WBeQ 140
llm2PW8bqgU 578
vjm4_QuByQY 22
sYg2mOizdZI 9614
SJIbpqgYWGw 401
93GPwmrTfBI 2255
becFEU7sHJU 4159
k_ifQUI8JSc 765
sYg2mOizdZI 11749
Zd33yxjGKcg 14
2gYycOfT5mA 4027
TrhOtLNHVVY 350
-grgdZonjgw 265
mkCerQZzXaw 266
GivY6W4VBxY 280
fhuwLnHsH5U 698
my5DHbLwnLI 1691
ik0oolrd5Wc 2799
c2vf3UN51h4 1184
fBqz3SYDb2s 1714
sDZuOeRrbRk 687
LVKEZkWmGZQ 1074
sYg2mOizdZI 34780
j57BZrvKtog 77
MaRIJzz372E 1679
v76xPbDr14M 4000
becFEU7sHJU 2409
4SvPjNlF01E 36
sYg2mOizdZI 34283
ibHIrsNvhV8 1303
IWLEuDxkcv4 1958
sYg2mOizdZI 16669
jT-VXQyvlTw 1661
saFnDnZSSMs 81
2gYycOfT5mA 5456
mbBSsSL8c9M 1689
kqNtLrkvTwc 939
s7YxeM4YWo8 2239
YwCBw7cPOAY 4642
kqNtLrkvTwc 579
UQx2F4PpFBI 563
uO2Wj2shgU8 10
zYUeGKj5ti4 1115
1qJx5XEzW0o 142
XFqdsf0Y52w 63
5mg-xwG0d_Y 282
B6mLjgn2tAw 3012
LPF4JE9kbzE 4106
O-WYBgM8xCY 198
FPbuBRNf7ec 244
VdGS6I09l_8 0
TWsixmdzsnI 209
ck4C0EYY9A8 1197
1P5pES44bIc 479
XZY3nPnDCQw 947
sYg2mOizdZI 29133
qwB3tSj_ykU 202
_74aGilhTGU 3329
b9RBXpTmHD8 923
Mns_mnVRTgc 478
zWSl-EPlUiA 17
_IcZOt0KsC8 1868
1DK_vTrhaCM 1170
OQQi0DPZAwM 1764
gkcVbhfvnGI 2193
t4X01jJzgVM 492
ck4C0EYY9A8 285
sYg2mOizdZI 26216
rIA34K_zQow 6954
2gYycOfT5mA 1278
_IcZOt0KsC8 2524
69Aw5PC1h4Y 90
FTiIbi_Hp50 659
_0zKqsfw_d4 0
MZ7dKdTHbqY 42
Wq335aEQreA 1079
mkCerQZzXaw 801
_AV7iNbWyoY 1726
CN7MhxLuc_Q 6066
sYg2mOizdZI 11122
sYg2mOizdZI 36600
OoaDaC_krok 150
s7YxeM4YWo8 2306
PnH4TzziaYU 319
tcz9Mzzm1p4 1098
sYg2mOizdZI 11263
eSd0hDyukcA 84
Di3FaSDxSRA 293
khTBNE_ZzLc 19
lxPUfbkBrPk 4403
PKY98N8ffnI 3563
sYg2mOizdZI 28611
sYg2mOizdZI 18916
XaSrn9UqIMU 184
sYg2mOizdZI 26088
6GkeAF34FFM 123
Z1iDA--IZM4 95
Bc1X8fPVogA 3221
1DK_vTrhaCM 350
G8HY3w0ZjuY 1028
XHAI-RdumDk 3500
Bvu9m__ZX60 315
6u9WL3KfIZU 24
3MFgOiQAYJ4 682
sYg2mOizdZI 18189
SQq9sDCBBJM 540
6_bfPzclL08 595
dMYhXvXvQNI 1366
d9qJ-XWnFe4 22
PKY98N8ffnI 3116
YlpLu7t-u7Q 83
kqNtLrkvTwc 36
0gPviE-JMbc 99
B6mLjgn2tAw 2180
po5rZ0EzSeE 1116
RkClLrIJEoQ 203
s3BqZbHEk14 49
YnjCKCSvy3k 2295
GyiujGdjdq4 100
lgv6bazq2ko 1640
9UOpRjrFPIg 176
4rcoX9lon34 72
zWXit60cFiY 159
48rN7llQrxU 4837
PnH4TzziaYU 1344
sYg2mOizdZI 15091
jT-VXQyvlTw 1227
sYg2mOizdZI 23729
4Wcoq1TqcAA 48
sYg2mOizdZI 26334
qWpImMW4DHI 169
ik0oolrd5Wc 455
mR0IlMTADo8 140
v76xPbDr14M 4041
v76xPbDr14M 2376
IWLEuDxkcv4 1623
_QKFLNExcJQ 930
cktjeMD2tiE 545
pQ2q6tQyHXc 804
NPXaAtZuQiA 855
P9iH8NvaUXw 2181
ssQQV_7CFT0 141
48rN7llQrxU 3426
7dLGdZOWYOE 642
cy4HrUThi28 101
ybiFLWjZOg0 89
Eg_SGvYgNp0 2754
CSzeGTByS1U 124
KgcTz4C31SM 1221
XZC8YEUt5RU 646
UsYtt2zjq5Q 1642
-j1NkyfHMPw 192
DI2KwlA8lsY 11
sYg2mOizdZI 12678
BqwSMcISiLA 1554
hbJ8jURg1ws 639
_AV7iNbWyoY 1281
x6CC3bPhNHQ 23
_IcZOt0KsC8 2067
5OcAVscXQJE 258
rPCrNcMsIKI 63
-oytwMeyR74 290
TrhOtLNHVVY 214
8jB-hEM03I0 829
l0_YOXuUv3o 1095
QqMf0qWsCYM 612
dMYhXvXvQNI 2074
rPCrNcMsIKI 302
LGkZSkfCDu4 288
sYg2mOizdZI 25770
OQQi0DPZAwM 3278
nu-3GRyfRjg 2110
my5DHbLwnLI 1072
B6mLjgn2tAw 72
81YGLW_Z8Ms 382
WUfCpwh2mc4 688
iuFCH0dognE 328
hBz0oAmbeSo 160
2gYycOfT5mA 7917
MaRIJzz372E 1354
eDW3hUdHG00 235
voMBpyHf9QE 358
yJEnS5eHckw 110
sYg2mOizdZI 7404
sYg2mOizdZI 35754
UsYtt2zjq5Q 996
wx_DiRTHcDc 3815
N0wgDcJkIj8 55
Q9fOBAlXTK0 3383
j24tkkGZt58 4233
6lyC0WfzRQw 4307
CTxlegLjH8o 59
CN7MhxLuc_Q 2950
B8BK9x8_D60 1389
sYg2mOizdZI 12978
sYg2mOizdZI 6986
g2KppIZki9E 141
KKqelAobVOY 296
sYg2mOizdZI 33063
fhuwLnHsH5U 173
vyQzp8V9Q50 137
sYg2mOizdZI 22121
pKlMC33Owl8 804
sYg2mOizdZI 30031
y6MBGQW7-sg 222
g_PR14bFoCY 321
xR88FEJVFSk 2819
eGi-XXIynEg 3441
Y8BLz-u0u7c 231
EgXG-rCvCT8 1070
IWLEuDxkcv4 90
3CoutFs_vLM 128
saFnDnZSSMs 1557
1DK_vTrhaCM 4205
X2-c8c553_Y 323
NPXaAtZuQiA 1119
qWpImMW4DHI 1596
rN546VHyW0Q 41
2gYycOfT5mA 5878
GVhSOeTOYag 585
akM7WfYdFHw 612
8jB-hEM03I0 1235
_hv80O8orKE 538
fhuwLnHsH5U 452
GedgfeJ1Zas 3270
nZNxHyew9BE 704
BpKYid_Gm5M 26
3MFgOiQAYJ4 2535
GedgfeJ1Zas 4173
9A6z42uZLvo 46
TNoglDXwosE 24
ObuCjLo8fYc 3788
gsnxau8cyVc 482
XZY3nPnDCQw 3797
gw5iqwdgWdM 304
jtVAPRq3wgk 3224
6QUCaLvQ_3I 173
oXgBJ86cEbU 3451
sYg2mOizdZI 9109
sYg2mOizdZI 10739
ZUKDruKG8UE 0
kollE03EaUw 102
K1RUfBb_j-s 534
YiXHBJiWdPs 754
ne6vsZOFAkE 764
SgMWGmIe3lE 76
HK-eDj5gdPk 404
YiXHBJiWdPs 714
ofrIqZrMBCg 176
j24tkkGZt58 625
EWloUqaltoI 316
7P7y-c-X5vs 107
96GUyv1iFok 87
2wrXvtN2oj8 203
GVhSOeTOYag 760
rIA34K_zQow 9777
PnH4TzziaYU 2217
_AV7iNbWyoY 2049
769sl6upNEY 82
zWghoKCjDy8 413
sYg2mOizdZI 35092
GyiujGdjdq4 372
vzNfgza52Bw 951
VdGS6I09l_8 2821
IuN5joAWuqk 105
UfddBqarwBA 107
dMYhXvXvQNI 1644
BigJ9LPLEcg 600
6lyC0WfzRQw 4121
E4P1iGaOr2c 85
sYg2mOizdZI 19595
2lqdbhgo-Y8 461
CSzeGTByS1U 76
8DhoMpNNOlY 549
kthRRM5mR9w 649
UoVNlY0b7fc 43
eGi-XXIynEg 1120
sYg2mOizdZI 7633
qAPAId7lpEQ 333
cHR540MtyrU 1039
sYg2mOizdZI 19946
cCPzmudYQGQ 434
SQq9sDCBBJM 781
sYg2mOizdZI 33601
XHAI-RdumDk 1368
sYg2mOizdZI 23952
LWnMUbFAS4Q 339
n6DN7BWhFSY 1777
ewdxL8vmXoM 49
2gYycOfT5mA 1258
PKY98N8ffnI 1467
48rN7llQrxU 1465
4I9trfl9kJY 491
BaGOThZohyc 97
wrszAXHxZiQ 85
sYg2mOizdZI 28665
9pj-SCW-SxA 428
PxTPnccMGTI 16
3E-GcrlBsIc 519
UsktVa03yII 510
l8WpGdaJ19k 119
sYg2mOizdZI 7075
U7mRorYC2GY 726
qqj5g-kjyl0 141
THF8mGzbSgM 1025
nYqE3jFp-YM 95
GedgfeJ1Zas 674
bGNAa5z-Pik 71
tBABHIw5zlA 1809
qO61mS3bV5c 961
NxqeXhBPFvk 821
Bc1X8fPVogA 7488
fMWxPYpPDFk 5834
XZY3nPnDCQw 3746
2gYycOfT5mA 468
k7qhc6KJCu0 150
z_y8cn6bSPE 245
5mg-xwG0d_Y 463
MaRIJzz372E 1423
J4M7cAqK-sI 240
wx_DiRTHcDc 3785
saFnDnZSSMs 927
H6KvcFE-C5I 297
5mg-xwG0d_Y 393
DO6_Rp_ZDCw 1330
IMrizOzWYow 274
8feS1rNYEbg 56
VaZBJFSyito 35
U3Bh3MZ7Lzg 349
pz2g_Q07rbA 1374
Eg_SGvYgNp0 99
1TyFfsrYDgY 1342
dMYhXvXvQNI 2222
4cI-i2Hq8tU 311
-grgdZonjgw 524
6lyC0WfzRQw 4752
-j1NkyfHMPw 666
vTRUrueC8-A 373
1C-iG9NXen0 35
h5eb7vQhRhI 127
e63TvyRj5w4 901
48rN7llQrxU 204
vv9BFfefqys 1
swgV1X1hP5I 756
FHUErvVAeIw 163
gsnxau8cyVc 85
9rfuCjVU1jk 82
ls72PoymuYE 903
PDoUv27_BVg 1038
bOA5Fx-kYfg 55
TgLBVnj2e-Q 89
po5rZ0EzSeE 1550
gCwbbbHWBBU 128
EFNxuXvqQYA 118
TGma4afvBYs 139
8fSbwx_YzPM 107
S9w8HIDshPY 925
IWLEuDxkcv4 4216
pKlMC33Owl8 2478
nZNxHyew9BE 862
hJwQr2Jvsjg 92
dpcAENP603k 126
KKqelAobVOY 195
CEA_q7cKgMI 711
CN7MhxLuc_Q 6820
_AV7iNbWyoY 671
3X758yC-ouE 0
7NGExT9cPKA 262
luKz1uCgqHo 119
nEvB9wtaei0 51
ouKm3NdV5YE 10025
ck4C0EYY9A8 2981
kthRRM5mR9w 100
sYg2mOizdZI 30578
XsaoWDiHres 269
zfCcc_fGGy4 600
cj-I_MXgJeI 812
CsyKQPtO9Ig 56
yjMXOGgajHI 272
h_CaM2eeRMc 759
zvqOXs2kKjE 3
CEA_q7cKgMI 1782
P1mDgCI21UE 107
YwJn5mTwbc0 101
sYg2mOizdZI 33371
nx_dNjSb7HI 77
sYg2mOizdZI 25673
RkClLrIJEoQ 147
Bc1X8fPVogA 5566
pUXlnYregS8 2412
Jw7bC8NuqKw 321
n6DN7BWhFSY 2433
iuFCH0dognE 303
ck4C0EYY9A8 1149
6MOJLudRB0M 277
HVTDsjml0NA 57
NxqeXhBPFvk 1330
sYg2mOizdZI 35275
qENf-7PHol4 3133
OQQi0DPZAwM 2500
_RyV_m1clY8 2473
bJp-kQSwrrI 60
ugPFba5pgis 440
sYg2mOizdZI 7125
_AV7iNbWyoY 1119
sYg2mOizdZI 28946
sDZuOeRrbRk 898
sYg2mOizdZI 33253
9pWxWbBeojU 185
tBABHIw5zlA 487
sYg2mOizdZI 27173
_QKFLNExcJQ 972
Otks9WevdYg 232
sYg2mOizdZI 16348
KJYHP1ahjQ4 267
sYg2mOizdZI 27674
CN7MhxLuc_Q 2473
dMYhXvXvQNI 833
ygnZjaQF1o4 461
i-OFj3B0Yms 99
dhi4_4dcFKo 163
UncpoczPK9I 477
xHUY2o-DUcw 213
tcz9Mzzm1p4 3826
sskPJSDwmjo 1320
khCdQALXXZc 127
k_ifQUI8JSc 781
6_bfPzclL08 848
dpWZVYRnhIw 500
sYg2mOizdZI 8573
7Ibq1H0mpxE 38
T4yfvBJ9a70 217
1po3ma5YHFs 2454
Vu0Ct9ousRA 136
T3MIJvUGqZY 536
sYg2mOizdZI 24562
PnH4TzziaYU 1362
BI6hO3VNXK8 143
bfHVJJKqZUg 542
CN7MhxLuc_Q 2988
oEp-LPx7nL8 141
sYg2mOizdZI 15737
gzUVlpffsbE 2783
7NGExT9cPKA 244
YnjCKCSvy3k 1700
HUZTBwuu7eY 20
qWpImMW4DHI 1619
cHR540MtyrU 1843
YwCBw7cPOAY 3043
uPs041J9pnY 226
2gYycOfT5mA 8345
sYg2mOizdZI 24401
_QKFLNExcJQ 920
tBABHIw5zlA 875
fBqz3SYDb2s 1751
sYg2mOizdZI 11786
fMWxPYpPDFk 4506
fBRUFY5UuhQ 314
IuC_u7HkA-E 2331
KOxPkbOUzV0 1181
lxPUfbkBrPk 198
kthRRM5mR9w 244
wNTNGKRqAGA 189
JaYgXWnHdNA 107
GVhSOeTOYag 122
-8EUHRbTIg8 291
KmNFa0iu9HM 1078
5RUuBnkSqC8 136
OQQi0DPZAwM 2127
g2KppIZki9E 300
qAPAId7lpEQ 981
jb5YxiXIsjU 7
ObuCjLo8fYc 2157
sYg2mOizdZI 26047
LbAs6-fYz-Q 213
Bw0offlncsE 307
P9iH8NvaUXw 2059
cj-I_MXgJeI 287
BqwSMcISiLA 1659
Wq335aEQreA 491
2gYycOfT5mA 946
do9ZWQPJQew 794
pz2g_Q07rbA 351
voMBpyHf9QE 224
sYg2mOizdZI 23305
iY9iw_dSopU 1253
48rN7llQrxU 222
O-WYBgM8xCY 293
UV3YDmofI-k 15
9O4psN_VXNU 220
z15HgMkRuVU 77
3E-GcrlBsIc 368
WZtiKhC6Ilw 575
sYg2mOizdZI 9856
gzUVlpffsbE 1035
M-gi-u42leg 44
5RUuBnkSqC8 540
DO6_Rp_ZDCw 1681
J7Yv4reMbho 44
mV0d8MsZwK0 566
lxPUfbkBrPk 3877
-j1NkyfHMPw 138
sYg2mOizdZI 32289
4BCfnCb0U_U 122
GedgfeJ1Zas 3785
Awe_NmnErGg 2072
becFEU7sHJU 48
MQgchrHM69I 742
lxPUfbkBrPk 4969
Q9fOBAlXTK0 4983
s7YxeM4YWo8 84
TGi41UibZOE 533
e63TvyRj5w4 729
qYjpcH57R70 171
vf9C2gP5r8o 160
fMWxPYpPDFk 4018
F1uEV5Sc6S4 198
TGi41UibZOE 510
Bv-sy0ksRA4 150
eW7DIRDBya4 279
5g8UsTKizbM 2852
akM7WfYdFHw 716
sYg2mOizdZI 7418
ygnZjaQF1o4 471
CN7MhxLuc_Q 4335
B6mLjgn2tAw 506
kjYFlzL6jCA 316
sYg2mOizdZI 26991
vyQzp8V9Q50 68
TGma4afvBYs 122
5RUuBnkSqC8 571
sKqwSHAZgGY 521
K1RUfBb_j-s 580
769sl6upNEY 72
GkC5Z9P6z00 2142
t-7C1-laJ4M 1948
OrppXiBGZwA 686
3MFgOiQAYJ4 3294
w5fbtTYnpSk 279
6qK_wVpGmG4 80
OQrISVD3p5Y 52
rPCrNcMsIKI 415
2gYycOfT5mA 7582
gjNHMc5FNFI 18
PnH4TzziaYU 370
6_bfPzclL08 516
oIP1s8E5mF0 157
N-e4qGIbA7g 49
rcniHWJWPF0 56
dAMUnJqNWaw 2480
PnH4TzziaYU 1883
saFnDnZSSMs 1611
cCPzmudYQGQ 309
-Vbn2gmz4vw 592
pQ2q6tQyHXc 725
gc-CRmiDRHU 18
foYSTG-0aRY 156
Bc1X8fPVogA 2456
MAvTvB4m6Ao 1002
f5w8BHxiQ_Q 859
Ko9pZC8u5v8 113
OrppXiBGZwA 167
s7YxeM4YWo8 3453
-MnRxON-78s 315
e2jlTM9tapk 126
f0Lalw5Q0xk 100
rIA34K_zQow 5946
6tAbmpe1OL4 304
Q9fOBAlXTK0 1061
ik0oolrd5Wc 576
jT-VXQyvlTw 2018
wmViONWyGSA 238
2gYycOfT5mA 4952
_74aGilhTGU 3027
Jydw47-vGFE 10
M3hyklm4hyI 37
CCPB8aG41OI 70
cCPzmudYQGQ 81
sYg2mOizdZI 26253
BaGOThZohyc 559
KSzYtG7VTDo 78
gZXOqhQHxg8 1110
sYg2mOizdZI 14690
zWghoKCjDy8 402
WZ2zz4TfGvA 208
KqgUYLYpUTU 181
ligXG8NkX7U 213
ElPiRfIXXOg 267
gzUVlpffsbE 2443
b3pXMwxETnc 87
8DhoMpNNOlY 490
NxqeXhBPFvk 1864
sYg2mOizdZI 11932
_74aGilhTGU 1404
wx_DiRTHcDc 2731
3CoutFs_vLM 147
ywLVTGfu-sM 117
samc7Y4r3fg 640
O-WYBgM8xCY 1129
Idars1wIaD0 1461
EWloUqaltoI 4
fBqz3SYDb2s 2893
ldlYlbRL--0 96
c2vf3UN51h4 1280
t-7C1-laJ4M 23
EgXG-rCvCT8 632
CEA_q7cKgMI 1165
UsYtt2zjq5Q 2371
IWLEuDxkcv4 1891
XHAI-RdumDk 1150
tcz9Mzzm1p4 3271
jT-VXQyvlTw 869
vtHqobULN6I 3587
zWghoKCjDy8 53
2gYycOfT5mA 5379
ObuCjLo8fYc 9910
cgJSIcypZz0 203
2dOWlyiRNPw 598
UnxZoP7EsLg 26
sYg2mOizdZI 10726
t-7C1-laJ4M 715
sYg2mOizdZI 21939
Kh6TcYN-M18 607
IWLEuDxkcv4 1225
MBOU6Vas6Bo 243
2BhR-0jyYcc 385
fBqz3SYDb2s 2027
8iP2HFfSsqM 946
gzUVlpffsbE 1743
GedgfeJ1Zas 3530
H9R0Hp81MOE 71
IqhRs4JUWJs 50
akM7WfYdFHw 1578
0f5mPsDxYlw 145
